farmer_id,farm_size_acres,years_farming,crop_type,region,income_declared,previous_subsidies_count,equipment_value,land_ownership_type
F1513,56.67316914634701,1.0189079213739074,corn,West,59228.36649572924,2,99072.23397112977,owned
F1514,145.86596570786503,18.47816051645513,corn,North,35613.39175810423,3,129791.82869981066,owned
F1515,143.91262458083582,18.803445460212988,wheat,South,51045.57964890901,2,114718.57682485742,owned
F1516,225.67248716210656,8.635543456472941,wheat,North,65469.616667710514,1,148733.81739482994,owned
F1517,181.54058422773886,18.3951515028881,rice,North,68810.78387258528,1,152647.689270811,owned
F1518,296.37197635061926,25.23614935808127,corn,Central,56252.406112916586,2,52988.49934190736,leased
F1519,242.70462831670943,1.0,corn,East,67100.793654353,3,70657.85247520516,owned
F1520,211.05168477626765,19.021958459926516,corn,South,48826.14840674321,6,32881.53995804484,mixed
F1521,179.10488517343077,1.0,rice,West,47941.86673818669,1,45112.965868996565,owned
F1522,138.6757950575084,7.274681571814336,soybean,West,40821.69956455995,1,112172.75710766498,owned
F1523,102.02803816382601,28.03333091920756,wheat,East,58490.73664736663,2,88305.76121211596,owned
F1524,131.38966119644735,10.345743732863568,wheat,South,70006.80544467644,3,123694.14433416355,leased
F1525,204.4374309852093,5.608960284728219,wheat,West,64168.877414709714,1,54036.91172216607,leased
F1526,244.22931529673045,13.416498168122544,cotton,West,25639.270372957806,3,63539.305770817344,mixed
F1527,227.16217641360944,31.543250705308417,soybean,Central,26710.51369654247,7,97807.3597602388,owned
F1528,125.5575289106863,1.0,corn,North,72072.79767024929,0,111699.32595057192,owned
F1529,94.01912833554944,6.589520706885244,soybean,West,53531.45627568885,1,30951.650729024208,leased
F1530,157.0443123455602,26.97945346543701,corn,South,54312.96302953318,4,72785.63589402223,leased
F1531,61.578031721857414,29.861618748301858,rice,East,53862.2926738005,3,91980.20782104049,mixed
F1532,166.15838570923907,14.172550205677728,corn,Central,85032.79003147129,4,103489.5461577406,owned
F1533,142.61987068506656,5.08757837978686,wheat,South,41074.30363688162,1,109420.99853682144,leased
F1534,126.6981749065879,31.766748014473272,wheat,Central,72332.68271352285,3,77763.23150372658,owned
F1535,70.26484663666022,27.755539133993572,corn,North,54672.14048640334,4,42935.78757011858,owned
F1536,175.68000532848583,20.431575902097862,cotton,West,17989.740414698947,4,22236.00960613355,owned
F1537,123.36495801690444,8.50078120850064,corn,South,33502.95439974764,3,74532.21995922961,leased
F1538,91.5041582144856,14.607765273295707,rice,East,37859.3883260811,3,71335.13366664444,leased
F1539,6.3868893359175445,13.717119351641355,rice,North,71862.16028932235,3,56119.59640450007,owned
F1540,148.6242547474682,17.64681043692462,wheat,North,74545.95613585153,2,106792.8343465638,owned
F1541,238.6125798334872,26.60801150505069,wheat,Central,57077.07701556679,2,45572.38913947649,owned
F1542,233.0629607273935,22.035336329099223,wheat,North,39544.534406374085,4,60140.32907758303,owned
F1543,127.14518717068641,6.380991384121934,soybean,South,31780.37767899525,3,115004.00387654483,owned
F1544,119.88939698191098,26.0119716001563,wheat,Central,72751.62037323201,2,56751.1468549062,owned
F1545,520.3161384112535,17.505057120105242,corn,North,24308.95182167885,2,89694.82512923429,leased
F1546,100.08072804058543,20.49652636687133,corn,East,47922.19431504767,4,79712.2357224087,owned
F1547,165.0895949909733,26.732326874228825,soybean,South,97289.42420640014,1,87296.00255047291,owned
F1548,188.3040139192345,6.107358003891591,wheat,East,39604.25623924693,6,106446.35058876695,mixed
F1549,211.3466611942154,14.713395370348296,corn,East,24566.03540641773,3,89758.73413582054,owned
F1550,144.99229617600236,10.74836358912628,corn,Central,14690.83949403643,2,38403.7803054214,leased
F1551,139.8163124911517,2.457124597076353,corn,West,98080.08845661397,3,43478.166759934276,owned
F1552,106.10087066217196,17.77367982083936,rice,Central,56972.54198911093,5,88844.70381372457,mixed
F1553,108.65598229800699,35.092452412675385,wheat,South,32618.48782797109,3,52416.35969778933,owned
F1554,138.67605540492366,1.0,rice,South,46217.267617031655,2,108658.55358959065,leased
F1555,168.3682753408089,14.741755111604238,soybean,Central,36740.88364480703,0,62213.44099505187,owned
F1556,195.67923131166248,20.12434348059819,soybean,West,12728.879194143861,4,28526.82726606496,mixed
F1557,109.84105246598276,15.984625613249449,soybean,Central,65762.34866907573,4,136672.48523846414,owned
F1558,224.6344284479761,14.094975579874077,corn,South,50676.25644789616,3,69012.76771798034,owned
F1559,136.44381994787156,4.606269092433406,wheat,West,64099.675574358786,6,73721.38311618703,owned
F1560,148.93163528257818,16.86229394352131,soybean,South,50131.00973651688,3,92676.36947915137,mixed
F1561,112.63941604260883,8.94588818387259,corn,West,52624.90471597101,1,77400.90498034374,leased
F1562,28.78798698635292,1.0,soybean,West,10000.0,1,108849.191025107,owned
F1563,194.20226981805249,24.556737764109847,corn,Central,68156.95504014657,4,49459.78272306625,owned
F1564,186.84219485462165,22.66708655873634,cotton,Central,28233.804952734623,3,114412.09641059127,owned
F1565,135.93362214408933,15.413287814808639,soybean,Central,33358.328461710655,1,100429.92010420337,owned
F1566,153.3495358612436,16.83259750564562,wheat,West,39442.553909919676,1,56768.05334469427,owned
F1567,175.79696088520498,23.59454410172449,corn,West,10000.0,1,87549.7860409978,mixed
F1568,71.87270715567287,16.79471725422466,rice,South,38348.86984273303,2,116365.46466920813,leased
F1569,123.54736613268526,22.232140438090514,rice,East,36956.31776526541,3,95646.71968393282,mixed
F1570,189.71323398109135,12.6201423930092,corn,Central,42443.330621346555,1,84421.85923064963,owned
F1571,87.28552884153753,25.495869908591573,rice,South,15976.409655192416,2,98673.49218135526,leased
F1572,164.67789660833145,17.566285807461473,wheat,South,68554.17767122612,2,101199.24371290165,owned
F1573,82.17090976882974,16.55241554884699,corn,North,57961.131563911455,4,64826.863348021834,owned
F1574,173.3214991216763,4.839511290303744,rice,Central,32719.196092819282,2,84702.70236373189,owned
F1575,148.21792588512582,17.29564683441367,rice,South,38369.07175425699,3,105459.99640904024,owned
F1576,69.24340920472453,8.34436066004439,soybean,North,66762.96657546198,3,83987.74105126696,mixed
F1577,624.7109031685757,9.893738187772048,rice,Central,44850.49937759561,2,58475.210260852866,owned
F1578,113.27042116009754,8.476994973471031,wheat,West,25189.283415925267,3,88403.63120388344,leased
F1579,109.48737814928094,6.4701205448062,rice,North,48328.16259830249,2,68286.06520025071,leased
F1580,160.02845986154713,31.998171224135692,corn,West,28243.139364168732,2,38627.3870141201,owned
F1581,207.43186747143577,25.650712495907225,wheat,East,35842.53651755054,1,122806.9768347594,owned
F1582,99.20890905108016,30.362940017154088,wheat,East,48987.5180195482,5,100314.70414258295,owned
F1583,153.08399249239858,5.216839843555489,corn,East,71104.22929811318,8,55289.859406408956,owned
F1584,171.44082501652866,15.57002999928714,wheat,East,90466.49488460165,4,89050.61069724684,leased
F1585,184.6552803631572,4.651938998367234,corn,South,77252.3124276461,1,108287.04337121078,mixed
F1586,158.82207776386127,9.434440982423489,wheat,East,48562.87522395205,5,76236.485093067,owned
F1587,131.6486080458339,7.654984132667401,wheat,South,95146.99602384355,4,108205.8956714098,mixed
F1588,108.62048896756401,24.916672051532494,soybean,South,61165.38688736576,1,92066.05442447925,owned
F1589,154.30719415231874,11.830162575185922,corn,Central,30406.229213725353,5,83302.08113397812,owned
F1590,96.39304940071966,23.547034669552133,corn,South,51890.99704645714,1,143894.40482331876,owned
F1591,5.0,19.832967116708144,soybean,South,36861.66706248248,3,28855.244873650045,owned
F1592,171.8279902078834,33.42911001683831,rice,East,25041.881473442307,3,35575.98223718499,owned
F1593,195.19674205430977,3.164446214882208,rice,South,26515.524450835805,5,94462.79972589805,owned
F1594,31.853378222908077,25.07386591829439,corn,West,47055.31643651115,2,106942.77170343921,owned
F1595,99.51346476450313,24.17152696320582,soybean,East,65084.11981226815,1,108165.46388829521,owned
F1596,180.95771305025988,7.212969295783723,wheat,North,71364.06511591803,1,62816.71962909066,owned
F1597,252.87477348558494,23.057066691785277,wheat,East,25105.64166617238,0,54676.33208939865,owned
F1598,151.0396853837704,17.689159704209832,corn,South,43934.82635157826,5,50257.82460223106,owned
F1599,113.59985293854328,13.180189920372738,rice,West,59731.81359470113,5,89667.6109584868,owned
F1600,140.855177944758,8.408516104224002,wheat,East,53037.1719150322,2,50503.777736885444,leased
F1601,218.74382095740924,9.247124388406512,wheat,West,63890.92734093791,3,113438.57095207133,owned
F1602,117.70179104377323,31.39849676628741,wheat,North,41306.125904382854,3,79885.33312728256,owned
F1603,110.04039966748732,15.00546255165986,rice,North,75458.30470210325,1,58888.21831222368,leased
F1604,125.86282389089838,21.25704001225167,soybean,Central,49915.15956381922,2,59010.303495246466,owned
F1605,102.33356958706437,8.672804946659575,wheat,Central,65154.48271442414,3,34042.79125430108,leased
F1606,156.13351579973977,8.76117643022689,soybean,East,42384.525707857945,7,56174.76714652371,owned
F1607,231.23392292347802,23.655878473999536,corn,Central,51167.818870770156,4,63416.39674677263,owned
F1608,166.15396365580145,4.203390307587743,soybean,West,18079.48297143049,2,92242.41133728599,owned
F1609,137.38232489368562,11.678289856757829,wheat,Central,33264.89459916059,2,77024.01591030367,owned
F1610,135.4094365542228,15.272219288577856,rice,West,45850.72622934158,1,54208.24730170754,leased
F1611,71.84045956516715,15.89098081472042,corn,Central,52001.230865340636,2,43242.88430971147,owned
F1612,582.4664665720738,13.56725371987075,soybean,Central,103624.03102363143,4,72890.45484281775,mixed
F1613,146.1081401493599,18.166558248767384,wheat,Central,42362.00014347574,1,18410.005859383964,owned
F1614,140.97600432046872,20.542846046542493,corn,South,22467.195359985504,7,70464.12689751685,mixed
F1615,309.65537839224305,20.87710036367464,corn,South,84049.69438909847,1,113466.61175228744,owned
F1616,164.93764541828432,7.1135695306573865,corn,Central,71576.75502056864,4,73989.4852589871,owned
F1617,112.41044749524079,12.726759216569622,wheat,West,26869.75593188274,2,84779.64864827154,owned
F1618,128.68212018972284,24.5581028950155,rice,East,59305.241397586185,1,81142.78210513113,owned
F1619,207.42228545983772,22.15717750059098,wheat,North,66704.12846659034,7,38443.05017648744,leased
F1620,155.66352052688822,4.017124388151489,soybean,South,53276.50226999432,5,132724.69800853345,owned
F1621,78.08610108413167,17.811839202817612,rice,Central,56516.43840795685,4,67773.03751920848,leased
F1622,195.96144672876017,1.0,soybean,North,37354.87663481759,4,79899.53201288785,owned
F1623,116.5927957230503,15.375479216482956,soybean,South,60075.78664444815,3,60331.30568240149,leased
F1624,243.66488881087727,30.182136133967816,soybean,East,40172.91440837609,5,114141.96101095798,owned
F1625,204.00240328573244,7.41685826184811,corn,West,10000.0,2,36239.60410263069,leased
F1626,127.63390521706245,8.325415636067344,rice,Central,53925.31944132221,3,119068.93495929203,owned
F1627,214.05081808675564,21.112238252582877,wheat,East,16481.01370904676,5,70871.05027370734,mixed
F1628,153.39277552637017,2.6575878783228326,soybean,South,70269.88326915454,5,63994.09463905718,mixed
F1629,192.63868375611096,9.937959760919687,soybean,Central,27383.597131295337,3,61167.44314590366,leased
F1630,174.23664086472374,19.77152910065402,corn,North,10000.0,2,57631.05466026239,owned
F1631,107.68216725045633,9.925713218484775,corn,West,14614.176782873736,0,31856.681025306563,owned
F1632,117.8225083841269,13.112240102312228,corn,South,49170.46683422829,3,63954.967305072394,owned
F1633,201.49804087905807,20.953485682520277,rice,West,53730.15624480139,2,41276.96515005465,mixed
F1634,133.26123339467296,18.37236866829249,cotton,Central,21747.263673792015,0,25623.936972468175,mixed
F1635,129.81757683790016,17.134547170363216,corn,East,28552.234905154386,1,119158.60835512812,owned
F1636,102.24387103253235,12.28702176583969,soybean,West,49838.62224227237,1,79186.15687298341,owned
F1637,171.17995327967304,17.960488922151644,cotton,North,69444.55515941263,2,45174.662930036895,leased
F1638,253.12624596215724,14.010138559201947,wheat,South,25798.35638524224,3,104872.66557243369,owned
F1639,96.62335428728636,18.662444879406276,wheat,North,57583.50525035789,1,67979.47998080487,owned
F1640,151.2109728336379,11.024543799056174,soybean,West,15226.18742041711,2,60602.99660266598,mixed
F1641,220.61102777077144,13.539448204963671,rice,East,56317.77473409067,5,97261.43795551566,leased
F1642,146.01793043771426,7.080337659583889,rice,East,65115.84162111886,6,67334.33862832615,mixed
F1643,172.6185898124867,14.719939119950112,corn,North,60484.13221445012,5,51116.71905166059,owned
F1644,96.88032359265601,8.511993090969241,wheat,Central,69887.95561375393,6,100862.0695955073,owned
F1645,171.41535486038242,6.087628398704053,corn,Central,68554.84801057685,1,75758.92429892656,leased
F1646,421.92836024931773,17.069289182843104,wheat,East,86938.6363190024,1,102392.15158951061,owned
F1647,199.28649978399315,16.701918206861283,wheat,North,52172.368381181725,7,100135.84468521424,owned
F1648,209.36930257823755,21.26298987958858,rice,North,86997.82771394087,2,110570.69352338222,leased
F1649,279.47818210093067,11.550995443399207,wheat,North,31118.018198268346,2,80420.89825183307,mixed
F1650,178.9816586606788,18.264422774694047,rice,West,45893.16512557051,3,111780.92919804074,owned
F1651,166.28981582910833,19.406380578189307,corn,Central,47699.93653919866,4,110799.51283787817,owned
F1652,159.7192150788668,18.558190462652757,soybean,Central,29144.310816196758,4,117087.55236730512,owned
F1653,397.0250560783967,8.394770537582863,wheat,West,10000.0,2,82048.61746176783,owned
F1654,166.92419217308455,16.19490785816951,corn,South,67385.96723623302,1,91481.60631394139,owned
F1655,135.22992949304853,17.913122368437293,wheat,West,31401.316921946833,3,73078.21552591478,owned
F1656,158.4230488134807,15.057427735263536,cotton,North,41983.41985434108,2,53068.867737335,owned
F1657,215.87987678039798,1.0,rice,West,81691.70529541389,4,140098.91700445756,leased
F1658,99.67287173601795,16.28391699178784,corn,North,61441.70150945623,5,57436.85617710397,owned
F1659,206.99392805645226,32.70024831517794,wheat,East,84804.22909470054,1,107146.02527674256,owned
F1660,215.85575336699327,12.119685849944139,cotton,North,52410.62068192546,7,101774.37003260212,leased
F1661,144.09657365044606,9.175383217157432,corn,Central,61109.85454595418,3,85431.5890563217,owned
F1662,43.90725504957027,17.986788477691185,wheat,West,45186.568849995,1,75350.34193137308,mixed
F1663,119.60890064527837,17.499025683732572,soybean,North,33026.07402446956,8,75648.72709610406,leased
F1664,214.84972732805545,24.541881323331317,cotton,South,61035.85908270624,2,60287.616869285426,mixed
F1665,148.8565968850559,4.937054752728898,wheat,East,41281.975803390196,3,82833.25458551716,owned
F1666,100.03488838525446,20.85104202059994,wheat,South,62890.43932487449,3,76244.10955535641,owned
F1667,374.28376181576743,19.72337649001171,cotton,South,38590.61964023562,6,102417.57669126982,owned
F1668,192.03100132522763,13.862827704475631,wheat,South,46492.33494628966,2,73143.86056004888,mixed
F1669,177.33667841006897,17.70949854337352,wheat,East,48094.34989398848,4,51139.368763536506,owned
F1670,138.05339504151527,23.23565985278686,soybean,East,71539.30050091317,1,41706.759941123855,owned
F1671,131.65877940926563,21.978523040227604,rice,East,41513.02717548526,4,76042.97651666403,leased
F1672,130.4120925478089,5.855845503410171,corn,East,73739.80239185235,2,77086.49001600717,owned
F1673,103.87949077507487,21.561265494043877,cotton,South,31902.965191987983,3,64458.07488082792,leased
F1674,230.7687844734721,14.482491159739853,soybean,Central,55397.151833392134,7,95072.12270851477,mixed
F1675,133.883976539433,15.582992784124123,wheat,Central,36247.987448224216,4,90453.27413169229,mixed
F1676,210.85792604127482,15.585575928013556,cotton,East,72314.91644479419,4,81703.19992342385,owned
F1677,226.06580259612258,13.79805608961392,corn,West,33626.73008928959,5,52221.16098455945,owned
F1678,199.91554490739802,24.53365997685652,wheat,North,35665.345123556646,0,57799.57852492113,owned
F1679,128.41898436409758,14.330256321206305,soybean,West,24873.951330095202,3,38102.293246164445,owned
F1680,170.18650451683047,6.0436309729346505,corn,West,52060.81228972043,1,74258.89334437475,leased
F1681,148.7902196804542,11.851761152242169,wheat,West,61820.974096986996,5,96822.25421054548,leased
F1682,104.8149069634936,16.429557734483804,wheat,Central,59662.58367381594,1,43667.94389676739,leased
F1683,166.21796408608014,24.833718274376402,corn,North,47115.2408012589,4,63165.2135354511,owned
F1684,91.04801044200988,19.82475747959067,rice,West,36789.177369253644,4,78413.05236878505,leased
F1685,209.38396942307818,8.195717770023649,soybean,East,44426.401645842074,1,96777.310748553,owned
F1686,126.76913513508035,34.88151933343113,cotton,Central,45189.409541295936,7,35693.03268716666,owned
F1687,480.17394838092594,17.118202487823837,wheat,East,55052.20854844,4,146596.9450317053,leased
F1688,164.1643935773071,25.203125903992117,wheat,East,53677.056209464485,1,102578.10571718676,owned
F1689,137.05475131479614,13.786284531382167,wheat,West,84794.38149168697,1,62028.37459123539,leased
F1690,179.33469007376374,19.266873957643597,wheat,East,50792.72130162967,1,47889.60888559121,owned
F1691,126.25481716887379,21.71574803614724,wheat,North,57216.0193693042,5,88509.90204963823,owned
F1692,580.6945946185866,24.745557694034048,rice,East,51429.116128105234,3,94158.47991402438,owned
F1693,82.70101598766257,23.458946443025802,cotton,West,43465.32880069341,1,50291.981445905985,leased
F1694,156.3189789773206,21.977576000583824,cotton,East,57081.490020278914,4,46576.30263038974,owned
F1695,246.94644995291424,12.479306150447131,wheat,Central,41586.78812103164,7,53196.599234864625,leased
F1696,99.98343376972127,10.426031664351509,rice,Central,48835.654974252975,1,81935.41782684831,leased
F1697,116.11275147375743,17.66086008259358,corn,Central,73185.37076955407,3,82315.59532447364,owned
F1698,175.69539248294575,22.465024578728553,wheat,South,40292.811434150426,2,144929.92547600716,leased
F1699,158.9790890969799,13.218234393787144,rice,Central,57746.87871506135,1,63252.311735210955,leased
F1700,167.53150496367795,23.521375725715092,soybean,Central,10000.0,3,59849.00073714563,leased
F1701,174.45935650738318,26.620933963889435,wheat,South,46293.12178686235,2,64125.118561070194,leased
F1702,181.7360734280885,7.669432647412642,corn,Central,40157.62540616967,4,94593.98789213586,owned
F1703,205.48499209781116,8.30463436962976,wheat,West,52405.20868604621,1,95800.12569008072,owned
F1704,170.49093284642564,13.876999528757308,soybean,Central,45275.26447336107,3,74012.18193766734,leased
F1705,137.93711726907287,17.46090134551357,corn,Central,52830.35550148761,1,125326.11223202127,owned
F1706,183.62868506013655,10.803463889863593,cotton,South,42426.67427944098,1,46515.80921527612,leased
F1707,244.99409674476078,25.817621430937155,wheat,West,57726.6939823169,3,59122.28218726668,owned
F1708,143.36831268087133,18.39253489214761,corn,East,15707.159970262212,2,40534.80295119495,owned
F1709,101.27353476646792,15.315576385925915,corn,North,52228.245921608584,7,75601.86325970758,owned
F1710,205.35403346434865,3.5127238090517796,corn,West,31258.415003668502,6,70048.67283823859,owned
F1711,143.98094180232007,4.473473468579943,corn,East,73357.33086548134,1,103587.12509403314,owned
F1712,41.36652269929819,17.24807400225445,soybean,West,30935.720282400755,2,135604.92421852628,leased
F1713,577.1132515725633,1.0,rice,East,69904.4136804009,2,124716.5219537441,owned
F1714,123.23359070230387,23.101099277152574,cotton,East,49769.34717610536,2,43314.876039318,owned
F1715,145.47333588479196,13.734769245021438,rice,West,13424.743536894122,1,81600.79593577026,owned
F1716,166.59901652845073,40.944743756757866,rice,South,32474.653016377524,2,103231.41433728795,owned
F1717,159.52498398895332,33.463330004928885,soybean,West,66956.02048258638,2,100053.59029096599,owned
F1718,185.47259085695197,13.548407446019866,rice,West,65820.17649699177,2,149432.53877462458,leased
F1719,128.22568147150784,14.14930397974948,corn,East,24012.984545391697,2,73405.3330405721,leased
F1720,175.65528990880415,22.96465211201624,corn,North,81257.11451285171,2,82342.76982131731,leased
F1721,137.02266612080413,28.625380879344302,corn,East,49508.71585980232,0,147225.17822919355,owned
F1722,186.94052404437514,1.8957675405118657,corn,Central,67696.91308401922,1,92597.50644697661,owned
F1723,180.76837420065266,1.0,wheat,West,25763.173009136994,4,62087.1123831984,leased
F1724,103.22806489777022,10.023721555564949,cotton,West,40881.019676538715,3,49966.455713277515,owned
F1725,204.29910580875162,19.661900665390917,corn,South,58318.0854051571,3,86272.23852730698,owned
F1726,123.2018277442976,18.974988724060776,wheat,East,43736.730940087386,5,134652.46503561936,leased
F1727,190.40288991405725,23.5581716398708,corn,South,10000.0,4,111612.87950269453,leased
F1728,168.36436567006703,5.4024197730775345,wheat,West,46184.35326014289,0,53835.52281382274,owned
F1729,241.9091838397561,1.0,wheat,East,10706.037111489168,3,83098.34858122836,owned
F1730,138.8267008814074,21.864113562417163,wheat,East,28586.1491681895,2,66474.6380494335,owned
F1731,397.6024805822704,8.374429816278123,corn,Central,21942.644145089766,3,75561.90201188666,owned
F1732,149.02901970561336,1.0,corn,Central,72651.10914166411,6,107167.11186805431,owned
F1733,134.84101085828624,16.160509967675054,rice,North,78927.10209887644,2,78502.5076693323,owned
F1734,189.9970950971025,21.34540550574942,soybean,Central,56831.278635016184,4,99574.17636318097,owned
F1735,69.1844695781706,14.023542943029781,corn,East,45398.62596055611,5,100472.82507384103,leased
F1736,97.3158790426823,11.337212910540085,corn,Central,50566.7755896719,6,61670.876273014335,leased
F1737,96.60985392104035,13.725102142832748,corn,North,72637.09670032188,2,116868.01478051025,leased
F1738,197.51537959867878,12.035337900793737,rice,West,10331.434133745875,3,47142.90738199409,owned
F1739,235.53066862909628,4.215623104478663,wheat,Central,28497.962190436927,1,42097.87666639729,owned
F1740,144.77753907312643,9.282554584076546,wheat,East,70080.84805583925,5,65674.67186584957,owned
F1741,424.67674152149834,19.170239240110515,rice,West,74245.41956195867,6,50747.4778040448,owned
F1742,153.50260815565906,17.573428331012,corn,East,61794.426000267165,4,98159.12278342813,mixed
F1743,208.09391513040953,16.344478447734563,wheat,West,29100.56868296409,3,156904.9960438481,leased
F1744,103.6323432904713,7.038812145172964,wheat,East,69790.97962146875,4,113841.9577216781,owned
F1745,161.91844913673927,13.547974702914663,cotton,Central,77228.65382557703,8,55490.343579743676,owned
F1746,198.75988148912148,1.0,rice,Central,64365.00535008382,2,50059.78456905631,owned
F1747,175.05470849699225,16.427813311083117,soybean,North,10000.0,5,109324.08976085532,owned
F1748,159.47908082993717,26.43086166250854,corn,West,52491.896178319534,2,44487.95594390725,owned
F1749,200.05230462835706,3.2069429436631545,corn,North,61704.801285836314,4,50455.91598295752,owned
F1750,14.838385350038152,10.312578613457958,cotton,South,39687.653393554705,4,91072.06089156723,owned
F1751,183.89376597654538,17.632854229681037,cotton,Central,53733.53848195179,2,63743.35083794696,owned
F1752,117.2962158436288,25.02274107541987,wheat,West,39730.816772876555,3,83579.98323350851,leased
F1753,58.46835515717716,11.414203069598805,rice,North,32768.132082265074,5,70084.01419736978,owned
F1754,175.56012997624904,9.46199736587283,wheat,North,80211.81634506877,2,79163.73959868083,leased
F1755,218.68292725814788,1.0,wheat,South,54301.37340504532,3,106232.48443948197,owned
F1756,143.1275742686154,15.827505034464851,soybean,North,27880.407076666066,1,98645.59588678647,leased
F1757,197.64372736014695,31.336608321149953,corn,East,22467.99936922369,5,107510.04647824647,owned
F1758,230.61391289943228,17.218867695717407,cotton,Central,32780.357893162756,1,99178.1441115828,owned
F1759,215.74572267920237,14.821768166530294,wheat,North,32888.53250484726,3,101252.86101499219,owned
F1760,695.9946794057089,17.576658486135884,corn,North,52930.605560426746,2,79934.69031041392,owned
F1761,187.1063745535946,14.911263968411184,cotton,South,59711.13444377651,5,36365.58922137797,owned
F1762,153.77168194507965,8.495885021918962,cotton,East,59689.736996679014,6,76779.06398002697,owned
F1763,69.90170940514157,21.586239325421644,wheat,North,34997.76025690418,1,89477.80755159889,leased
F1764,137.69687559350257,16.806092184894034,corn,Central,68412.61429167031,6,82226.62844386416,owned
F1765,107.83767023419041,15.140906015469259,soybean,Central,74556.88630272906,2,92597.14260832786,owned
F1766,258.54713587489067,7.197071781774,wheat,North,44800.732659613124,4,141829.2948847733,owned
F1767,141.20570937838318,25.428063455478075,cotton,East,29358.58405755952,2,64954.50610240965,owned
F1768,156.1602403392243,20.31762196266488,cotton,Central,52005.6502908349,4,67854.34579652498,leased
F1769,1598.1684192182101,10.576633301061584,wheat,Central,93201.52496126335,2,116260.57709480822,mixed
F1770,152.1801223186227,23.014598829455498,wheat,East,28834.048642488942,2,83737.11443072809,owned
F1771,704.257656064613,11.019433292918343,wheat,East,39476.7339406634,3,93639.43644697184,owned
F1772,356.6025957398322,8.743972059911705,cotton,North,51148.68120595269,3,62245.494127135506,leased
F1773,159.73037276186213,8.922375060157703,wheat,West,60833.280490318764,4,58026.284509091085,owned
F1774,112.87647071509758,1.0,corn,South,10288.40012958811,1,43787.85591322854,leased
F1775,83.9988744389647,18.772339043345646,corn,West,76117.75388600348,1,85171.71304092872,mixed
F1776,119.41154545473573,1.0,soybean,West,75845.83897362842,2,50642.22384402918,leased
F1777,148.1481601475794,5.172449349873899,wheat,Central,41504.12718418544,1,46958.825068862105,owned
F1778,128.53488877413702,1.0,wheat,East,104132.36586664525,3,99831.39707554324,leased
F1779,115.3789510063072,14.311442457672856,cotton,Central,74554.10765851586,2,60957.838148889365,mixed
F1780,79.68412681640831,13.797436317825024,cotton,South,73488.99865976414,2,43992.80177956393,leased
F1781,145.84472136856527,12.386430294509088,rice,North,73751.06379562024,2,40899.08946968181,owned
F1782,74.76398129844989,6.65937844263539,wheat,South,73174.3211741608,0,107351.68656954388,mixed
F1783,188.00279818448013,5.62212997250688,corn,Central,49561.81023435441,4,128749.27327723744,mixed
F1784,154.12198764672516,18.714958908372594,soybean,Central,47580.80009734294,5,45337.229297051614,mixed
F1785,77.12242502675348,10.595584546332098,wheat,Central,31128.59864559677,5,85143.85546078833,owned
F1786,134.53954614750683,17.530866572289156,cotton,Central,38452.56459540624,5,82288.20665921213,leased
F1787,337.1765391614125,7.91801051100622,soybean,West,43782.04635428962,3,64119.955192226706,leased
F1788,165.95872552095904,16.448501942168658,wheat,North,51309.20100379534,2,69989.52059278061,owned
F1789,217.0225223011572,25.42622429852851,cotton,West,81965.92095007008,3,101921.89046246262,owned
F1790,168.7241295531383,19.689326403142267,cotton,Central,10000.0,3,104743.19622420003,leased
F1791,467.25391187211255,11.700689454268158,wheat,East,76898.68552155227,5,54854.32593721438,leased
F1792,141.99336022166798,17.05759176284742,corn,West,29762.48042947628,1,118390.21864976827,leased
F1793,183.56700382252328,13.074678603758295,corn,Central,47909.60313112427,1,140271.72169400743,owned
F1794,160.65983141188445,15.063041477557825,corn,Central,35512.04287076797,3,71259.49837996454,owned
F1795,112.40153341305904,12.395111582811971,wheat,North,87085.53818931326,0,70540.37800560167,owned
F1796,134.0473032166691,13.68531835291687,soybean,South,40000.84458068191,2,53053.210092540015,leased
F1797,110.19870715982555,16.6967468245934,cotton,West,60428.95853258423,2,59942.36052104906,owned
F1798,203.80035692992993,7.053130403344395,corn,West,61465.33356552469,1,89704.15285223353,leased
F1799,453.19674730079134,6.872969384080173,wheat,West,26799.864997588807,5,149508.61689738673,leased
F1800,245.05953428765037,3.8916595693503115,soybean,Central,48064.59295723119,1,101850.19155312364,mixed
F1801,146.96695930926896,2.1978311639703207,corn,North,74086.525262141,4,70035.84410022497,owned
F1802,114.57966165447687,5.261738462236165,rice,Central,32535.30378314035,1,67258.18380847837,leased
F1803,74.31428036935864,16.275700054433035,corn,Central,66579.31218962536,5,60084.29194123954,mixed
F1804,179.52904856160825,7.8576998760649275,wheat,East,43378.400573981446,3,111796.92975603181,leased
F1805,70.79320284972552,19.10891571384877,wheat,North,73273.08046073208,3,72702.99444780925,owned
F1806,163.35633255057417,15.277709990020496,rice,West,84949.93883778379,1,93628.07620003296,owned
F1807,175.4362511614967,1.0,wheat,South,10000.0,4,72897.59081588127,leased
F1808,70.94046489839333,20.23980467377352,rice,West,23237.298197820382,4,143541.27535334486,owned
F1809,194.75191570380576,21.48638916473368,wheat,Central,41229.80772540476,5,63974.34903468619,leased
F1810,125.84694741582803,7.049098601321173,corn,North,79308.48841688562,0,58899.33106124237,leased
F1811,157.33965059927746,18.361532343159933,corn,North,60649.321093358856,4,65548.3880987189,mixed
