application_id,farmer_id,subsidy_type,amount_requested,amount_approved,processing_official,processing_institution,application_date,processing_time_days,documents_submitted,inspection_conducted,is_fraudulent
APP1547_01,F1547,crop_insurance,1437.5412306892267,754.6349745299692,OFF048,INST000,2023-10-07,33.185106272135634,7,1,0
APP1547_02,F1547,equipment_purchase,2800.0328668439306,2475.016155338955,OFF002,INST006,2023-08-13,44.864353433283455,3,1,0
APP1548_00,F1548,organic_certification,14976.842427938627,10250.267648794874,OFF032,INST011,2022-01-05,32.760199500843484,10,1,0
APP1548_01,F1548,equipment_purchase,19600.75378937943,16692.93545327125,OFF029,INST007,2022-11-20,24.953876698566347,8,1,0
APP1548_02,F1548,crop_insurance,1000.0,352.406227894428,OFF000,INST010,2022-06-02,35.41401047915859,11,1,0
APP1549_00,F1549,land_improvement,14043.815390950671,8911.579520139194,OFF033,INST005,2023-05-15,31.670089524027166,7,1,0
APP1549_01,F1549,organic_certification,12901.134355246908,10902.346519416311,OFF035,INST017,2022-08-08,20.365226949696652,4,0,0
APP1549_02,F1549,equipment_purchase,12942.117470450674,8936.254164845639,OFF013,INST018,2023-11-19,31.086227021322166,7,1,0
APP1549_03,F1549,equipment_purchase,9729.598812674565,8687.822492049909,OFF038,INST013,2023-05-15,30.675284873884834,6,1,0
APP1550_00,F1550,organic_certification,13544.554179123927,12155.569389576522,OFF014,INST002,2023-07-01,5.333076141633292,3,1,0
APP1551_00,F1551,equipment_purchase,11787.454355826294,9137.899651426715,OFF017,INST010,2022-10-21,42.475817381785085,3,0,0
APP1551_01,F1551,crop_insurance,30512.687888854605,14257.340809586987,OFF034,INST011,2023-03-22,40.36049825958531,7,1,0
APP1552_00,F1552,land_improvement,16493.038718050197,16009.991217068486,OFF018,INST009,2022-01-08,7.964672076308842,4,1,1
APP1552_01,F1552,organic_certification,12649.600860541526,9134.295781879318,OFF008,INST008,2023-03-23,16.593065649766203,10,1,0
APP1552_02,F1552,organic_certification,10169.080226846612,3699.554256639332,OFF014,INST010,2022-11-25,33.19217257269745,11,1,0
APP1553_00,F1553,organic_certification,8232.84842531812,4384.869245002444,OFF033,INST000,2022-06-09,42.48129523009616,10,0,0
APP1554_00,F1554,land_improvement,6091.946531890737,5024.067257757367,OFF049,INST006,2023-04-22,25.318667695550023,8,1,0
APP1555_00,F1555,equipment_purchase,6784.802381193616,6388.247818776556,OFF041,INST014,2022-04-09,37.67596700825898,8,1,1
APP1556_00,F1556,crop_insurance,17085.693997205428,9506.764631987502,OFF015,INST005,2022-04-22,36.53066736993685,6,1,0
APP1556_01,F1556,organic_certification,19068.622808441418,12734.060128395095,OFF045,INST014,2023-06-17,34.86924907081128,3,1,0
APP1556_02,F1556,land_improvement,1000.0,862.0671447786452,OFF035,INST019,2023-03-28,47.59254417436247,10,0,0
APP1557_00,F1557,organic_certification,13632.357340005721,8977.89616407247,OFF038,INST008,2022-09-07,15.171206214615067,4,1,0
APP1558_00,F1558,crop_insurance,13032.080582718841,5689.861237707531,OFF008,INST015,2022-04-26,71.61467188920143,7,0,0
APP1558_01,F1558,land_improvement,12756.432591898498,8950.14345923022,OFF026,INST002,2022-12-29,23.501239735948236,8,0,0
APP1558_02,F1558,land_improvement,39614.294800912496,18211.30938466572,OFF035,INST012,2023-03-09,18.556208926390564,4,0,0
APP1558_03,F1558,crop_insurance,13243.175356379914,8891.590706420084,OFF029,INST001,2022-06-15,29.229967951816853,10,0,0
APP1559_00,F1559,crop_insurance,23169.222634770165,15911.259537079475,OFF042,INST019,2023-10-16,28.728132316184716,5,0,0
APP1559_01,F1559,equipment_purchase,24895.784643200765,12869.156666153222,OFF034,INST014,2022-09-16,25.86133306960282,5,0,0
APP1559_02,F1559,organic_certification,21438.146264960993,15958.69495472091,OFF022,INST012,2023-07-26,22.14919411769527,9,0,0
APP1560_00,F1560,disaster_relief,2480.7515058745357,1180.2072756812481,OFF021,INST002,2022-08-25,40.44794564121784,6,0,0
APP1560_01,F1560,organic_certification,7204.401184606001,2224.9659147098437,OFF039,INST003,2022-06-10,19.186534091717597,4,1,0
APP1560_02,F1560,crop_insurance,8354.347763827001,4263.975844307687,OFF025,INST019,2022-10-03,35.13247426933931,9,1,0
APP1560_03,F1560,disaster_relief,14018.955195741315,11458.814805363827,OFF024,INST017,2023-05-08,58.56552376454745,11,1,0
APP1560_04,F1560,land_improvement,17669.480103658065,11416.552685393859,OFF001,INST017,2023-05-26,60.5754775959996,10,1,0
APP1561_00,F1561,conservation,8616.821836007119,6976.377625725945,OFF043,INST006,2023-06-16,60.74578860841273,3,0,0
APP1561_01,F1561,conservation,32797.50103192293,12369.90196630568,OFF046,INST010,2022-01-26,46.37841912991139,9,0,0
APP1562_00,F1562,conservation,19350.346384841632,8045.754905636314,OFF027,INST018,2022-11-06,24.960772719107297,3,1,0
APP1562_01,F1562,equipment_purchase,26707.260375789134,10650.103202210134,OFF024,INST000,2022-10-11,40.30463493455578,6,1,0
APP1563_00,F1563,conservation,19430.82718081797,14982.648008132735,OFF027,INST012,2022-01-25,15.02913692625967,5,1,0
APP1563_01,F1563,equipment_purchase,8128.2180184281015,5424.091448481026,OFF032,INST005,2023-05-21,15.91858479904061,8,0,0
APP1563_02,F1563,crop_insurance,19989.79950580197,10031.723318486469,OFF022,INST002,2023-03-29,35.27613642549534,3,1,0
APP1563_03,F1563,equipment_purchase,16671.51820642448,12810.218690915215,OFF029,INST000,2023-06-19,32.67190610662577,5,1,0
APP1564_00,F1564,conservation,21692.025235561254,12174.297534955289,OFF032,INST007,2022-04-18,23.803952618207028,5,1,0
APP1564_01,F1564,organic_certification,7031.764260778365,4706.791932822247,OFF006,INST002,2023-04-24,52.80197576477782,3,1,0
APP1564_02,F1564,organic_certification,11526.050733283791,9368.669865030404,OFF021,INST003,2022-09-10,11.608191150149686,11,1,0
APP1564_03,F1564,conservation,20650.443831688684,11464.071122910893,OFF013,INST014,2023-09-19,18.345200876783068,10,1,0
APP1564_04,F1564,land_improvement,13872.011311467799,10423.03302680804,OFF031,INST017,2023-10-06,25.453060788139997,4,1,0
APP1565_00,F1565,equipment_purchase,22758.9552349268,14551.731872685756,OFF032,INST000,2023-05-26,38.96372543210375,5,1,0
APP1565_01,F1565,conservation,19484.583807944,16456.858712765563,OFF045,INST010,2022-03-08,5.989068476650846,10,1,0
APP1566_00,F1566,organic_certification,10824.843684983007,6205.641207444826,OFF046,INST012,2023-06-21,26.165638379758676,6,1,0
APP1566_01,F1566,equipment_purchase,18399.008423801537,8816.623470993332,OFF041,INST016,2022-02-12,59.12811689676113,9,1,0
APP1566_02,F1566,land_improvement,23730.10922795861,10954.670583690899,OFF029,INST004,2023-11-18,31.665220504230838,10,1,0
APP1567_00,F1567,crop_insurance,19812.775326664116,8212.253487048187,OFF030,INST012,2023-11-01,48.495526063564576,11,1,0
APP1567_01,F1567,equipment_purchase,19453.76509021448,9997.863060926613,OFF003,INST008,2022-12-01,39.1381455726348,4,1,0
APP1568_00,F1568,organic_certification,14546.457563042957,8154.3779832566615,OFF034,INST018,2023-07-31,42.391344686287184,6,0,0
APP1568_01,F1568,equipment_purchase,16530.309934254685,6303.496826790049,OFF009,INST000,2023-11-22,36.32911265918625,6,0,0
APP1568_02,F1568,disaster_relief,17804.38569380298,13200.997451881503,OFF041,INST014,2023-08-12,46.30763035424003,9,1,0
APP1569_00,F1569,crop_insurance,14952.723316224794,12900.329585238416,OFF027,INST008,2023-02-28,21.727114772430888,11,1,0
APP1569_01,F1569,organic_certification,3988.849760278161,2182.3950552067013,OFF048,INST005,2022-08-06,41.47047228979061,4,1,0
APP1569_02,F1569,land_improvement,11097.859208406073,9490.00573114962,OFF000,INST009,2022-11-14,45.02338217446322,4,1,0
APP1569_03,F1569,conservation,29893.308248547735,16536.985125134775,OFF011,INST001,2023-08-27,4.848334714269857,7,0,0
APP1570_00,F1570,conservation,22687.41301027947,9804.043445199659,OFF020,INST007,2023-02-02,33.50534176270726,4,1,0
APP1570_01,F1570,crop_insurance,18368.87154184274,14979.174631194805,OFF015,INST001,2022-08-24,26.75226725440165,3,1,0
APP1570_02,F1570,equipment_purchase,1000.0,840.9266312488453,OFF007,INST017,2022-03-10,19.945910026831225,8,1,0
APP1571_00,F1571,crop_insurance,13786.274594985834,9419.050949484637,OFF029,INST019,2023-05-05,9.200571396893416,4,0,0
APP1572_00,F1572,equipment_purchase,19031.64511915852,16244.075909564168,OFF030,INST000,2022-12-12,68.20509465494241,5,1,0
APP1572_01,F1572,disaster_relief,20510.507592281574,10444.389981178705,OFF030,INST017,2023-04-03,38.88030589840278,9,1,0
APP1572_02,F1572,equipment_purchase,22480.353009175567,11043.169522895882,OFF037,INST000,2022-08-16,24.67950091876994,3,0,0
APP1573_00,F1573,organic_certification,15931.92144738266,12951.490271834351,OFF017,INST000,2022-11-20,28.213761550663826,11,1,0
APP1573_01,F1573,crop_insurance,8361.699058025852,3917.468133314554,OFF004,INST004,2023-05-07,64.52542426920493,9,1,0
APP1573_02,F1573,conservation,1000.0,819.7333814943859,OFF026,INST005,2023-07-22,29.682470351330966,8,1,0
APP1574_00,F1574,equipment_purchase,8131.123218640109,3602.1189178900836,OFF034,INST003,2022-09-19,15.937960571988516,9,1,0
APP1574_01,F1574,organic_certification,31591.839989934364,22650.143839101296,OFF006,INST017,2023-09-28,44.99150089657523,3,1,0
APP1575_00,F1575,disaster_relief,19803.407519227505,15665.11628434309,OFF046,INST017,2022-06-24,33.3290979162491,4,1,0
APP1575_01,F1575,organic_certification,26598.865294478986,21833.876686874126,OFF042,INST002,2023-09-07,58.05611426388402,5,1,0
APP1575_02,F1575,land_improvement,7551.314987831558,6638.139588509998,OFF018,INST015,2022-08-20,11.538928677372162,11,0,0
APP1575_03,F1575,organic_certification,7298.937534402814,3505.229144392302,OFF009,INST019,2022-01-27,39.954817119919355,5,1,0
APP1576_00,F1576,equipment_purchase,19670.86061425845,12323.847168909588,OFF003,INST019,2022-01-19,36.00944588809307,5,1,0
APP1576_01,F1576,conservation,18129.592284633865,15843.292863368362,OFF017,INST013,2023-04-18,25.721002116770205,9,1,0
APP1576_02,F1576,crop_insurance,21074.626541110294,6452.551055354663,OFF021,INST005,2022-02-02,37.413697089132924,11,1,0
APP1576_03,F1576,equipment_purchase,9337.944815338466,6248.752371831615,OFF012,INST004,2022-02-28,46.513094441878465,9,1,0
APP1576_04,F1576,equipment_purchase,17839.500823616865,6952.609778853979,OFF048,INST013,2023-12-28,36.09637649906502,4,1,0
APP1577_00,F1577,crop_insurance,18509.342135065945,10441.98360527901,OFF043,INST016,2022-01-09,29.797910029255235,5,1,0
APP1577_01,F1577,equipment_purchase,13509.25678092006,4734.09204328303,OFF033,INST004,2023-11-12,32.021609378901346,6,1,0
APP1577_02,F1577,crop_insurance,14309.925281097843,7181.368311869195,OFF021,INST007,2022-04-14,28.085793545360783,7,1,0
APP1577_03,F1577,disaster_relief,64307.579620304234,60341.5225338683,OFF035,INST018,2022-12-14,52.02202225839917,5,0,1
APP1578_00,F1578,crop_insurance,5302.606661018424,4173.1339171869195,OFF030,INST001,2023-11-20,1.0,3,1,0
APP1578_01,F1578,disaster_relief,27787.048740410737,17693.95526300874,OFF031,INST001,2023-12-26,17.44884011294368,7,0,0
APP1578_02,F1578,land_improvement,16651.561697712867,9353.597003593683,OFF028,INST002,2023-11-16,1.6625676014028912,8,1,0
APP1578_03,F1578,disaster_relief,14242.655711936832,7199.996524782303,OFF015,INST002,2022-08-26,42.48704578489071,9,1,0
APP1579_00,F1579,land_improvement,1000.0,844.1353771820144,OFF005,INST004,2023-12-05,23.743758037745902,8,1,0
APP1579_01,F1579,conservation,10257.269560723818,4293.019976424202,OFF028,INST011,2023-12-02,37.37784125736049,11,1,0
APP1579_02,F1579,land_improvement,17705.59034287187,12579.40846434873,OFF045,INST003,2022-03-12,41.2594390063504,4,1,0
APP1579_03,F1579,conservation,3789.6657477426634,1457.0410803093498,OFF035,INST001,2022-05-05,25.995278567318984,9,0,0
APP1580_00,F1580,crop_insurance,8512.782437404469,8341.927487158468,OFF010,INST005,2023-07-06,9.220434741250681,10,1,1
APP1580_01,F1580,disaster_relief,20062.630962559877,9453.90511891627,OFF008,INST018,2023-10-12,26.26174030744006,3,0,0
APP1581_00,F1581,equipment_purchase,19556.242593447452,10223.731978383432,OFF023,INST008,2023-08-18,36.17865190389141,4,1,0
APP1581_01,F1581,crop_insurance,16151.963751554034,6620.630458592531,OFF007,INST003,2023-05-01,33.37118822487111,7,1,0
APP1582_00,F1582,disaster_relief,13963.912063019648,12015.455593365108,OFF005,INST017,2023-01-21,33.4013285337819,10,1,0
APP1582_01,F1582,organic_certification,12681.421919010756,10558.926114977667,OFF034,INST017,2022-11-14,24.20291394549777,7,1,0
APP1582_02,F1582,crop_insurance,13223.029300597294,7721.708003264271,OFF032,INST010,2022-01-08,62.48740559821702,10,1,0
APP1582_03,F1582,conservation,24076.46803151438,7658.144928210705,OFF049,INST008,2022-01-27,59.73403899927383,8,1,0
APP1583_00,F1583,crop_insurance,7761.436920589264,6540.73344734417,OFF013,INST015,2022-05-26,23.181732357465677,8,1,0
APP1583_01,F1583,conservation,1000.0,877.572939634572,OFF006,INST018,2023-08-20,49.93250246963951,10,0,0
APP1583_02,F1583,crop_insurance,21559.134572803494,7373.037831200328,OFF035,INST007,2023-08-25,40.27626539558164,6,1,0
APP1583_03,F1583,disaster_relief,2984.2382809234405,1985.210892275229,OFF012,INST001,2023-07-14,50.3690897018818,3,0,0
APP1583_04,F1583,crop_insurance,6921.984373885745,6046.32699726684,OFF042,INST013,2022-09-09,25.406610593521968,8,1,0
APP1583_05,F1583,equipment_purchase,18625.405953550366,13371.1947304068,OFF038,INST010,2022-01-18,47.60263644809635,8,1,0
APP1583_06,F1583,conservation,16686.74647760368,10174.24436034262,OFF008,INST013,2023-06-28,24.514440178772297,11,1,0
APP1584_00,F1584,conservation,4884.266602552911,2467.691459937528,OFF028,INST001,2023-12-27,27.578418596551753,7,1,0
APP1584_01,F1584,disaster_relief,22733.53298009238,16914.28742200974,OFF039,INST019,2023-10-12,35.196498814583364,11,1,0
APP1585_00,F1585,land_improvement,21218.749070841142,18939.901287889596,OFF001,INST009,2022-02-16,23.989741487296243,5,1,0
APP1585_01,F1585,crop_insurance,8262.869713561333,5647.969364536544,OFF005,INST018,2023-06-14,49.18249284049625,6,0,0
APP1585_02,F1585,disaster_relief,7016.679595525867,4230.002487411153,OFF035,INST019,2023-12-28,48.77556069623418,5,1,0
APP1585_03,F1585,conservation,22690.43739220232,9092.630791925441,OFF029,INST014,2022-06-29,29.675302395131915,6,0,0
APP1585_04,F1585,organic_certification,27207.58292118153,26452.467279142515,OFF009,INST007,2022-05-13,44.988972095742284,4,1,1
APP1586_00,F1586,equipment_purchase,16854.675316342116,14777.507688710044,OFF022,INST004,2023-11-04,39.1954029720432,6,1,1
APP1586_01,F1586,land_improvement,13654.378924122726,10399.541441576781,OFF036,INST010,2022-02-18,56.35239742196078,11,0,0
APP1586_02,F1586,crop_insurance,13377.339258764816,6804.684011240124,OFF021,INST005,2023-09-05,35.59756998381642,5,1,0
APP1587_00,F1587,equipment_purchase,13275.189957018303,4945.090400096666,OFF010,INST006,2022-10-14,20.059604953857765,8,0,0
APP1587_01,F1587,organic_certification,8291.905203366716,5814.417912804274,OFF036,INST011,2022-06-04,12.504487507571394,11,1,0
APP1587_02,F1587,disaster_relief,9015.544353237023,5656.442725481995,OFF018,INST014,2022-05-21,15.771649159565081,5,1,0
APP1588_00,F1588,disaster_relief,1000.0,390.4654151707502,OFF017,INST016,2023-11-08,12.698616585817032,6,1,0
APP1588_01,F1588,organic_certification,28584.25987530748,22801.7207227266,OFF034,INST003,2023-01-15,41.31665486282277,10,1,0
APP1589_00,F1589,disaster_relief,12665.110615873116,6098.659062489936,OFF034,INST007,2023-02-10,21.835285810088415,8,0,0
APP1589_01,F1589,land_improvement,10376.633184001492,5870.3090097079485,OFF039,INST018,2022-04-11,30.60094084273698,4,1,0
APP1590_00,F1590,equipment_purchase,4071.642253313041,2434.963010075109,OFF049,INST002,2023-05-14,27.88723254861373,3,0,0
APP1590_01,F1590,crop_insurance,11930.741815252642,5342.891355229558,OFF023,INST002,2022-05-17,7.297083206674554,6,1,0
APP1590_02,F1590,conservation,34913.442499328325,20991.03053400228,OFF020,INST019,2023-06-20,50.835702710403126,7,0,0
APP1591_00,F1591,equipment_purchase,19726.35669698118,6720.080857024289,OFF046,INST014,2023-06-24,47.395585110770206,8,0,0
APP1591_01,F1591,land_improvement,19747.86143869498,8139.968915702932,OFF001,INST012,2022-03-30,15.051577538455161,9,1,0
APP1591_02,F1591,equipment_purchase,9723.812373372439,4525.660105779368,OFF026,INST013,2022-12-25,2.3222048859779036,3,1,0
APP1592_00,F1592,land_improvement,24313.12887793844,12535.634598747196,OFF015,INST010,2023-07-18,15.191636488666402,5,1,0
APP1592_01,F1592,disaster_relief,22962.598787990657,10317.30053805102,OFF006,INST007,2023-02-07,3.965333662446529,8,1,0
APP1592_02,F1592,land_improvement,13595.382890931467,7918.67963607255,OFF008,INST007,2023-12-11,45.40977619505179,4,1,0
APP1592_03,F1592,disaster_relief,18711.84682718647,13014.2384562173,OFF008,INST012,2022-11-10,23.903489683549086,4,1,0
APP1592_04,F1592,conservation,11895.138932817852,6032.679523605988,OFF007,INST013,2023-12-12,12.962251949539649,8,0,0
APP1593_00,F1593,equipment_purchase,4496.268047311656,1449.8034793547015,OFF003,INST000,2022-12-18,32.8404807582362,6,1,0
APP1594_00,F1594,disaster_relief,3950.1673485876254,2687.0945265946125,OFF034,INST007,2022-02-09,39.457731805624526,10,1,0
APP1594_01,F1594,conservation,16443.512309025828,13613.314497147972,OFF024,INST005,2022-04-01,38.42833422323366,9,1,0
APP1594_02,F1594,equipment_purchase,9284.948390975507,3479.349551196385,OFF003,INST010,2022-06-27,9.512316669149158,7,1,0
APP1595_00,F1595,land_improvement,17896.093801245563,7356.362694176875,OFF017,INST000,2022-08-31,32.29015788063994,5,0,0
APP1595_01,F1595,land_improvement,7163.421854984725,2276.305337341925,OFF037,INST013,2022-05-06,30.90433326502363,6,1,0
APP1595_02,F1595,land_improvement,6901.455284449686,2975.232704397203,OFF029,INST004,2023-01-25,46.09095774056796,8,1,0
APP1595_03,F1595,land_improvement,26107.66794161706,12464.031724578988,OFF041,INST010,2022-10-06,29.14008345318203,3,0,0
APP1596_00,F1596,disaster_relief,1000.0,573.5800363599193,OFF007,INST004,2022-08-29,19.209195653618238,6,1,0
APP1596_01,F1596,disaster_relief,15551.80991708835,11193.87598200346,OFF033,INST001,2023-09-13,39.9895600238,6,1,0
APP1596_02,F1596,equipment_purchase,6006.25367011349,3361.9126332425567,OFF007,INST007,2022-09-19,29.39328298147197,7,1,0
APP1596_03,F1596,conservation,1000.0,518.9151838912599,OFF026,INST012,2023-10-05,25.443011341954172,6,1,0
APP1596_04,F1596,disaster_relief,4608.964346135932,3273.519521773766,OFF011,INST004,2022-10-17,24.04525547295309,7,1,0
APP1596_05,F1596,equipment_purchase,1161.4977971932894,797.9074595592838,OFF036,INST016,2023-02-26,30.02959512193878,7,0,0
APP1597_00,F1597,land_improvement,12817.923639908553,7105.975645249069,OFF030,INST011,2023-10-03,33.20904858190071,5,1,0
APP1598_00,F1598,equipment_purchase,1000.0,503.1832575861087,OFF043,INST001,2023-10-01,31.253334861238084,7,1,0
APP1598_01,F1598,land_improvement,13514.220045913899,7134.408499477912,OFF011,INST011,2023-11-15,12.388864134021745,9,1,0
APP1599_00,F1599,organic_certification,9370.292131980475,5086.789924663899,OFF039,INST016,2022-01-18,12.608134408360705,4,0,0
APP1599_01,F1599,disaster_relief,6975.78066095998,2468.4023100259265,OFF022,INST002,2023-11-04,33.09874840889449,11,1,0
APP1600_00,F1600,crop_insurance,21214.37834667805,8678.230925358976,OFF002,INST019,2022-02-24,18.36960414425044,7,1,0
APP1600_01,F1600,organic_certification,19920.007345337588,13821.907727772958,OFF002,INST001,2022-07-10,19.20863699298948,11,1,0
APP1600_02,F1600,conservation,25847.871506193893,22197.719009226148,OFF009,INST010,2022-02-22,29.180486174272044,10,0,0
APP1601_00,F1601,equipment_purchase,11703.897993371513,4104.140907451543,OFF038,INST016,2023-04-21,7.787992998307178,8,1,0
APP1601_01,F1601,conservation,12761.23480316931,4754.504979079696,OFF010,INST011,2022-10-27,55.33121756382232,6,0,0
APP1601_02,F1601,disaster_relief,14769.829774598562,5304.905244256579,OFF026,INST012,2023-05-20,40.714590251247344,5,1,0
APP1601_03,F1601,equipment_purchase,18926.951802659292,8577.365642178573,OFF040,INST009,2023-03-01,71.83734038744264,10,0,0
APP1602_00,F1602,conservation,13988.201000260131,10848.50014138917,OFF027,INST009,2023-07-13,41.38274793993362,4,1,0
APP1602_01,F1602,equipment_purchase,20367.023941254898,19698.56464264217,OFF041,INST019,2023-11-18,44.48206243355591,7,1,1
APP1603_00,F1603,crop_insurance,9397.716081329108,7847.873937652062,OFF000,INST012,2023-09-03,48.27535896704228,4,0,0
APP1603_01,F1603,crop_insurance,13282.33586713983,10232.78148518662,OFF027,INST012,2022-03-12,30.63686430414733,5,1,0
APP1603_02,F1603,crop_insurance,9173.51030583995,5277.638966367567,OFF045,INST015,2022-09-29,35.4024840233426,4,1,0
APP1604_00,F1604,equipment_purchase,15828.507690856599,10146.570533464755,OFF038,INST004,2023-03-31,20.033126698287468,10,1,0
APP1604_01,F1604,organic_certification,24974.058536341276,17754.021320133026,OFF045,INST016,2023-05-04,43.23112157479938,7,0,0
APP1605_00,F1605,conservation,15876.244493300583,7122.0375893968085,OFF006,INST004,2022-01-15,29.801396564140294,6,1,0
APP1605_01,F1605,crop_insurance,4811.660989476988,3017.2609806742043,OFF006,INST005,2022-03-05,33.8519811729563,4,1,0
APP1605_02,F1605,land_improvement,14392.186180003275,8762.552497844297,OFF012,INST005,2023-04-29,32.550053974818,5,1,0
APP1606_00,F1606,organic_certification,14967.748848595871,11376.278305509446,OFF036,INST014,2022-11-27,46.56062542338394,6,1,0
APP1606_01,F1606,crop_insurance,6863.358550291155,3023.5529350482043,OFF027,INST000,2023-07-31,55.12678083192684,8,0,0
APP1607_00,F1607,land_improvement,24532.3053342066,20903.45517895862,OFF014,INST011,2022-03-10,28.2358714437372,7,0,0
APP1607_01,F1607,conservation,17994.96449526999,9575.462400162516,OFF037,INST006,2022-07-29,13.459707560925867,5,1,0
APP1607_02,F1607,organic_certification,5369.493220343102,3202.6700141329584,OFF040,INST011,2022-09-29,59.19357192024536,10,0,0
APP1607_03,F1607,crop_insurance,26308.113914555142,13181.075874902086,OFF034,INST009,2023-11-09,46.408281026843625,4,1,0
APP1608_00,F1608,organic_certification,24744.488598090204,9138.763517064985,OFF000,INST010,2022-04-22,29.957713521940146,3,0,0
APP1608_01,F1608,crop_insurance,7291.393538685157,2964.34358328938,OFF042,INST002,2022-01-22,51.65184435798571,9,1,0
APP1609_00,F1609,crop_insurance,20691.517004561556,18501.43791103902,OFF003,INST018,2022-12-31,49.89324703064938,5,1,0
APP1609_01,F1609,land_improvement,14432.200280812205,7358.7475410778625,OFF018,INST007,2022-08-12,1.0,8,1,0
APP1609_02,F1609,land_improvement,25109.91586199873,9273.486642487242,OFF029,INST010,2022-03-06,44.34455618180067,8,1,0
APP1610_00,F1610,crop_insurance,20002.825044729478,11344.467224536775,OFF045,INST009,2022-03-26,19.354863427124975,4,0,0
APP1610_01,F1610,equipment_purchase,19171.844012371683,7330.4438264665005,OFF023,INST008,2023-09-29,36.49944738349695,4,0,0
APP1611_00,F1611,land_improvement,11171.993433030886,7473.36440324505,OFF030,INST014,2023-11-04,56.1085351493967,8,1,0
APP1611_01,F1611,organic_certification,13411.613054397842,4217.583433343916,OFF043,INST001,2023-08-15,46.47961590236509,9,0,0
APP1612_00,F1612,equipment_purchase,40936.46973071953,37338.21495125026,OFF025,INST000,2023-07-29,32.98138222918796,5,0,1
APP1612_01,F1612,organic_certification,8602.144008222931,6125.1633110434095,OFF048,INST000,2022-12-29,10.609036867192188,6,0,0
APP1612_02,F1612,conservation,21883.10105142875,7624.74834379878,OFF040,INST010,2023-07-21,56.17610815321157,8,1,0
APP1612_03,F1612,organic_certification,14102.492267450543,5482.380668220945,OFF040,INST006,2022-09-28,39.675967329230325,11,1,0
APP1613_00,F1613,organic_certification,11195.52986499325,8561.963484986338,OFF034,INST014,2022-09-01,21.272672200388744,7,1,0
APP1613_01,F1613,disaster_relief,8277.160159838026,4573.701654982072,OFF006,INST003,2022-05-27,21.639639471086415,10,1,0
APP1613_02,F1613,conservation,16948.40127739525,6022.3963115969345,OFF027,INST012,2022-11-26,33.467064374995346,8,1,0
APP1614_00,F1614,crop_insurance,13366.97283316693,10926.607811935619,OFF019,INST007,2023-10-12,38.962624553621964,11,1,0
APP1614_01,F1614,disaster_relief,2117.18819819867,1571.290594712717,OFF049,INST015,2022-05-04,21.633649148712713,9,1,0
APP1614_02,F1614,crop_insurance,15013.857503929295,6189.336614234991,OFF002,INST017,2022-05-25,19.990389027489393,5,1,0
APP1614_03,F1614,crop_insurance,1000.0,508.33503561232686,OFF035,INST016,2023-03-30,30.862471882617424,9,1,0
APP1614_04,F1614,organic_certification,20367.175265134305,13050.750129287237,OFF041,INST007,2022-01-27,27.636310443361484,10,0,0
APP1615_00,F1615,crop_insurance,22817.75534534223,7140.900274337448,OFF006,INST005,2022-06-28,6.893484839959086,4,1,0
APP1615_01,F1615,disaster_relief,8930.91061598387,5304.047201690064,OFF034,INST009,2022-05-24,8.550451738644313,4,0,0
APP1615_02,F1615,crop_insurance,1000.0,504.3577164540872,OFF047,INST011,2023-10-30,30.851984586403002,11,1,0
APP1616_00,F1616,land_improvement,13037.794596482867,11153.88780735223,OFF022,INST009,2022-02-19,24.70371408339075,6,0,0
APP1616_01,F1616,land_improvement,13260.766141548684,5775.402465827128,OFF003,INST002,2022-07-12,31.881072092087017,3,0,0
APP1616_02,F1616,land_improvement,23692.380042682475,12772.809615387854,OFF023,INST019,2022-05-18,49.17158273573581,8,1,0
APP1616_03,F1616,equipment_purchase,11122.71753804907,4419.808428283304,OFF040,INST014,2023-04-07,37.11860757062048,10,1,0
APP1617_00,F1617,conservation,18192.42177326833,6858.603700745772,OFF007,INST017,2023-12-22,1.0,10,0,0
APP1617_01,F1617,conservation,11814.339748648094,5527.694380710359,OFF023,INST017,2023-10-12,4.506080133739882,11,1,0
APP1618_00,F1618,organic_certification,29432.76894154663,23244.875665543106,OFF002,INST006,2023-01-20,32.5019099223038,10,0,0
APP1618_01,F1618,crop_insurance,15168.101903867591,7987.398967793614,OFF002,INST001,2022-12-18,45.90853522572537,6,1,0
APP1618_02,F1618,disaster_relief,3825.969664480057,1575.9206350512172,OFF042,INST019,2023-10-07,21.060313297706053,9,0,0
APP1618_03,F1618,conservation,8316.898582507554,2579.481440642899,OFF021,INST005,2022-04-02,27.083305629670722,9,0,0
APP1619_00,F1619,crop_insurance,2836.5028333802147,1783.9987649837979,OFF028,INST008,2022-06-28,23.051749090437514,3,1,0
APP1619_01,F1619,conservation,1000.0,597.0280086812669,OFF019,INST003,2022-10-19,14.80586580223993,5,1,0
APP1619_02,F1619,crop_insurance,7694.748400500023,3280.827976549243,OFF019,INST008,2023-12-29,28.84469934674987,3,0,0
APP1620_00,F1620,equipment_purchase,13502.009083700643,6993.593423325905,OFF032,INST004,2022-01-27,52.80492223873662,4,0,0
APP1620_01,F1620,land_improvement,7665.018793329502,3625.813155533868,OFF027,INST016,2023-01-13,10.05096813056317,11,1,0
APP1621_00,F1621,crop_insurance,19737.581646028964,14349.971013402548,OFF017,INST016,2023-02-14,83.31074624622708,3,1,0
